prompt,prompt_len,target
Heidi said that Bill's pictures of herself were embarrassing.,13,0
John meets often Mary.,6,0
Louis begged Kate that she leave her job.,10,0
I asked what John kissed.,7,1
Bill recited his lines slowly.,7,1
What she thought that was the poison was neutralised,11,0
Today was visited by my uncle.,8,0
Cornelia lodged with the Smiths.,8,1
Marianne left not.,5,0
Alison pierced the cloth with a needle.,9,1
The peanut butter has got moldy.,9,1
I saw him leaving the main building.,9,1
Fruit hit the roof against the ground.,9,0
I sent she away.,6,0
Pick any of these flowers.,7,1
Calvin did not do a back flip.,9,1
I know the truth and that you are innocent.,11,0
How often did he ask when she will meet at the party?,14,1
Jane played the piano.,6,1
John didn't give the books to Mary and the papers to Sue.,16,1
Here's a plate for you to make Bob try to begin to force his sister to leave the cookies on.,24,1
I don't know the boy the flowers who Mary gave to.,15,0
He can simply not have been working.,9,1
The very old and extremely wise owl.,9,1
These enthusiastic golfers that I met at the nineteenth hole can be good company.,16,1
Sarah smiled.,4,1
John placed him busy.,6,0
The rope stretched over the pulley.,8,1
I spoke to Bill about himself.,8,1
Cynthia devoured the pizza .,6,1
Jason intended for he to learn magic.,9,0
John could not leave the town.,8,1
The car has been being driven.,8,1
Sharon has been eager finishing the book.,9,0
I looked the number up.,7,1
There is a bench for you to sit on.,11,1
Sally enough eats caviar.,6,0
I praised Mary.,5,1
Tagalog is spoke in the Philippines.,9,0
Who did a statue of surprise Medea?,9,0
the girls likes herself.,6,0
Susan hopes to sleep.,6,1
I mixed the soap and the water.,9,1
The president could not approve the bill.,9,1
Tom got understood to have asked for a refund.,11,0
What kind of actor is he?,8,1
Rory eats.,4,1
Every man who has any matches is happy. happy.,12,1
Here's a knife for you to say was on the table.,15,0
They skated along the canals.,8,1
Rutherford understands himself.,6,1
Kim has wondered that Gary stayed in the room.,11,0
Rosemary tried to get a new car.,9,1
He might have left.,6,1
Most of the milk your baby consumes during breastfeeding is produced during nursing.,15,1
We rummaged in the drawer for important documents.,12,1
I believed the claim that Otto was wearing this hat.,12,1
The CDs were given to the boys by John.,11,1
They can sing.,5,1
The captain named the ship as Seafarer.,10,0
Can't you see I'm reading?,11,1
the student who everyone likes left.,8,1
We were glad what to do.,8,0
"So that he could escape, Jason became invisible",10,1
The barber shaved my chin.,7,1
The book to whom did you give.,9,0
I believed that the sun was out.,9,1
Every man lifted a table.,7,1
He died from exhaustion.,6,1
Rome's destruction of Carthage was horrific.,10,1
Medea exclaimed if the potion was ready,9,0
Bill pushed Harry along the trail for hours.,10,1
Cynthia lunched on peaches.,7,1
The president who Fred voted for has resigned.,10,1
"Think about linguistics all night, she does think about linguistics all night.",15,0
"Before your, this girl in the red coat will put a picture of Bill on your desk before tomorrow.",22,0
Fanny regretted being talking to Mary.,8,0
John has chosen for the position.,8,0
I gave the charity.,6,1
The hare outran the tortoise by so much that he forgot the latter was even in the race any more.,23,1
Smith was annealing.,5,1
The stick touched the fence.,7,0
Water bubbled out of the kettle.,9,1
This project is manageable.,6,1
The best writer was considered Andrew.,8,0
Which granny does Aunt Hattie want me to be nice and kiss?,15,1
I know I bought the book that you recommended.,11,1
This girl in the red coat will put a picture of Bill on your desk it before tomorrow.,20,0
John has taken to the library.,8,0
They are special of Bill.,7,0
It is arrive tomorrow that Mary will.,9,0
Bill is resembled by John.,7,0
A man to be in the garden is unlikely.,11,0
Gilgamesh decided not to kill Ishtar,9,1
This is a hat which I'm going to see that my wife buys.,17,1
Every man who said he would buy some salmon did.,12,1
a stone blocked the road.,7,1
I wonder what John bought how.,8,1
The tigers hunt prey at night.,8,1
Cornelia lodged at Mrs. Parker's.,11,1
Odysseus planned to hear the sirens.,10,1
"This your, this girl in the red coat will put a picture of Bill on your desk before tomorrow.",22,0
"He's a man to whom liberty, we could never grant it.",16,0
No one believes that he is a fool.,10,1
John did not rain.,6,0
Can Mary win the race and will Sue win the race too?,14,1
The cattle are herding in the pasture.,10,1
Who does Phineas know a girl jealous of?,11,0
I didn't eat any ice cream or Mary's cake.,15,0
Mary reported his to have loved her.,9,0
The only travelers who anybody has ever robbed don't carry machetes.,16,1
The computer is playing six simultaneous games of three dimensional chess.,13,1
I lifted the table with the books.,9,0
Whom did Matt kiss?,6,1
"It is important the more you to eat, the more careful to be.",16,0
Kevin urged Anne to be loyal to her.,10,1
I bought some flowers for Manuel.,8,1
the branch dropped bare of its apple.,9,0
"If I can, I will work on it.",11,1
What Mary offered to him is unclear.,9,1
Flies swat easily.,6,0
Who did you ask saw what?,8,1
"The more people you say that will buy tickets, the happier I'll be.",18,0
Bill would be easy for for you to chat with in Moscow to become expensive.,17,0
Among the guests were sitting my friend Louise.,10,0
Oliver mentioned Charles the problem.,7,0
Jean is reluctant to leave.,7,1
Kim is eager to recommend.,7,0
I lent Tony the book halfway.,8,0
How suspicious was Mary?,6,1
Every student read any book on giraffes he found.,12,1
There tried to be riots in Seoul.,9,0
The professor talked us.,6,0
The children were in their rooms or happily.,10,0
I bought you a ticket for $5.,10,1
Who do you think that Mary said that John likes?,12,1
He may not just not have been working.,10,1
Eleanor and Marianne travelled from Shropshire.,8,1
Ellen said to Helen.,6,0
A lot of attention was paid to the matter.,11,1
He let the cats out which were whining.,10,1
It is Ireland that he is going.,9,0
They can very.,5,0
Whiskey do I drink.,6,0
"Although I don't know which book Sam did, I do know which book Sally read.",20,0
That new handle detaches easily.,8,1
He is a fool.,6,1
I'm going to ask Bill to make the old geezer take up these points later.,20,1
I'll give to my good friend from Akron some.,13,0
Any of the citizens hardly ever say anything.,10,0
I do not be happy.,7,0
Ron heard a discussion in the foyer,8,1
We hope that such a vaccine could be available in ten years.,14,1
I watched the Indians who the man who had been my advisor in my freshman year had advised me to study when I got to Utah talk.,29,0
The fence hit with a stick.,8,0
I didn't eat any ice cream or any cake.,13,1
That the world is round is obvious.,9,1
The fence hit with a stick.,8,0
He left.,4,1
She kicked itself,4,0
She tried to left,5,0
The student is belonged to by this item.,10,0
But these tickets are terrible!,7,1
"I don't like the plum brandy, but the port I just love.",17,1
The psychologist hates phonology.,7,1
Carla shoveled the snow from among the bushes.,11,1
The news was dealt with carefully.,8,1
Carmen bought a dress to Mary.,8,0
The cat trotted in.,7,1
No reading Shakespeare satisfied me,6,0
I sought for game in the woods.,9,0
Aphrodite stinks to be omnipotent.,8,0
Which book about herself did Jenny say that Anson had written.,13,1
The flying car hit the tree in the air,10,1
Aphrodite frees animals,5,1
The hot potato had several hundred people yelling for me to put it down gently.,17,0
Those are the folks that you just solve this problem and you'll be able to put them on ice.,23,0
"He seems to become more corrupt, the more lobbyists any senator talks to.",17,0
That the world is round is obvious.,9,1
She ran the car on propane from Reno to Vegas.,12,1
"I think that the more you eat, the less you want.",14,1
I pushed at the table.,7,1
The sheep got infected with scrapie.,9,1
Owners love truffles,4,1
Tami is likely to leave New York.,10,1
The rabbit vanished into thin air.,8,1
I expected there to be a problem.,9,1
I haven't met many linguistics students.,10,1
It came to John that it was so.,10,1
The boy Bill and who I watched was vain.,11,0
Which poisonous plant is it certain that we will find in Amazonia?,15,1
I went to the store to have bought some whisky.,12,0
letter is on the table,6,0
The door has a fresh coat of paint.,10,1
John placed him busy.,6,0
Bill squeezed himself through the hole.,8,1
How did Sheila marry tall a man?,9,0
It was this hat that Tom said Al thought you wanted me to make Jack put on.,19,1
I have eaten the beef waffles.,8,1
Who did a statue of surprise Medea?,9,0
Cheryl stood the books from Edna.,8,0
Mary noticed that John excessively appreciates himself.,9,1
He turned from a prince.,7,0
How do you wonder who could solve this problem.,11,0
Paula swatted flies.,6,1
We investigated bombs in the area.,8,0
Is likely Jean to leave.,7,0
Every vampire slept.,5,1
I deny that that Bob has any money is certain.,12,0
Harry coughed himself.,5,0
She has problem enough as it is.,9,0
Heidi believes John's description of herself.,10,0
Sincerity examined a book.,8,0
Does Joe sing?,5,1
Shall I go downtown?,6,1
Mickey pointed out that Gary had left.,9,1
Sincerity is an important quality.,9,1
I expect soon to see the results.,9,1
Belinda walked the soles off her shoes.,10,1
The captain named the ship Seafarer.,9,1
"I don't plan to lock the door, no matter how fancy this hotel is.",19,1
Doug removed the scratches to nowhere.,8,0
John had an error in the proof Sarah presented.,11,0
I will ask you to believe that he tried to force me to give her any money.,19,0
You shouldn't have played with rifles because to have is dangerous.,15,0
John had an error in the proof Sarah presented.,11,0
"His expectations lower, the higher the stakes are.",11,0
Brutus murdered Julius Caesar with a dagger.,10,1
I have some papers to grade these exams and.,11,0
Patrick is likely to leave.,7,1
John expect to must leave.,7,0
Could it be more detrimental?,7,1
The cat put her catnip toy on the plastic mat.,13,1
I asked where you found it.,8,1
I sent him something.,6,1
Mary cuts the paper easily.,7,1
One of the most serious problems that some students have be lack of motivation.,16,1
John placed the flute the violin on the table.,11,0
This doll is hard to see it.,9,0
Kim alienates cats and beat his dog.,10,1
The more examples Mary says that Bill has helped Fred to discover the less I believe her.,19,1
Light was made of her indiscretions.,10,0
I admired the honesty in him.,8,1
Calvin will strike himself and Otto will too.,10,1
The ball rolled over the hill.,8,1
That he was hungry was whined by John.,11,0
How do you wonder what John bought?,9,0
The defendant denied.,5,0
Seoul was slept in by the businessman last night.,11,0
